neos-5049753-cuanza,5.026308611000001,816
neos-5052403-cygnet,17.388101996000003,2528
neos-5104907-jarama,10.028689567,1206
neos-5114902-kasavu,22.100695645,1637
neos-5188808-nattai,0.311110425,231
neos-5195221-niemur,1.658464405,1361
neos-631710,26.891357577,2089
neos-662469,3.9075871959999997,728
neos-787933,2.490865457,184
neos-827175,3.0756190199999995,1286
neos-848589,2.7144543839999997,184
neos-860300,13.876685831,686
neos-911970,0.038352465,184
neos-933966,0.439164563,184
neos-950242,0.181667534,470
neos-957323,3.7526092529999997,184
neos-960392,0.5953260499999999,184
neos5,0.003893963,45
neos8,22.684240313,28
net12,0.114149426,237
netdiversion,7.077356008,1565
nexp-150-20-8-5,0.351643224,672
ns1116954,11.379494971000002,1755
ns1208400,0.195076748,184
ns1644855,10.924916788,1712
ns1760995,5.543394526,417
ns1830653,0.791157041,516
nu25-pr12,0.073954644,241
nursesched-medium-hint03,6.015060391,184
nursesched-sprint02,2.1703331859999997,184
nw04,30.914166248999997,14
peg-solitaire-a3,0.982218683,1574
physiciansched3-3,3.1067630790000003,518
physiciansched6-2,3.13240592,869
piperout-08,16.633765786,2528
piperout-27,16.371345642,2518
pk1,0.004437869,47
proteindesign121hz512p9,4.971181091,376
proteindesign122trx11p8,4.8340601340000005,368
qap10,25.001116771,1619
radiationm18-12-05,2.523318447,2528
radiationm40-10-02,9.192164133,2528
rail01,10.830571283,587
rail02,21.31297806,1896
ran14x18-disj-8,0.029524009,181
rd-rplusc-21,12.362871505000001,352
reblock115,0.833362016,696
rmatr100-p10,0.027213348,87
rmatr200-p5,0.168197541,170
rocI-4-11,0.366804884,1631
rocII-5-11,1.406379868,227
rococoB10-011000,0.484872026,736
rococoC10-001000,0.375531181,640
roi2alpha3n4,0.8883532639999999,149
roi5alpha10n8,14.315946178999999,359
roll3000,0.132272658,346
s100,34.440779445000004,35
s250r10,32.375431888,298
satellites2-40,1.590526419,184
satellites2-60-fs,21.966661913000003,556
savsched1,16.436126788000003,184
sct2,0.280755107,494
seymour1,0.014447844,23
sing326,4.105843097999999,720
sing44,4.231360743,741
sp97ar,4.313287939,184
sp98ar,2.438819089,184
splice1k1,17.006669195,224
square41,68.060575531,8
square47,146.973823698,8
supportcase10,14.126185785,2018
supportcase18,3.0909834099999998,1708
supportcase19,0
supportcase22,0.710260332,184
supportcase33,24.769437879,694
supportcase6,27.075834380000003,142
supportcase7,1.52569069,329
swath1,2.653834508,1855
swath3,3.206652106,2198
tbfp-network,25.170679460000002,592
tr12-30,0.016172575,124
traininstance2,24.234469941,1096
traininstance6,24.95266257,885
trento1,0.862378969,1282
triptim1,2.1649970869999997,1233
uccase9,0
uct-subprob,0.117993104,161
unitcal_7,0.45367050500000006,534
var-smallemery-m6j6,0.055086639,23
wachplan,1.052686559,435
